지역합,POS코드,판매점명,주소,총실적,거래점1,실적1,거래점2,실적2,위도,경도
경남 창원시,P958971,휴대폰성지 최싸폰 진해점,경남 창원시 진해구 냉천남로 3,7,에스엠,7,,0,35.15456193,128.7137316
경남 창원시,P959954,돼지통신,경남 창원시 성산구 원이대로393번길 20,7,유모스트,7,,0,35.23912321,128.6628712
대구 동구,P965848,호경플러스2정보통신,대구 동구 팔공로 138,7,에스엠,3,태성,4,35.91105726,128.6412323
경북 영천시,P978332,H.휴대폰성지영천,경북 영천시 창신1길 35,7,에스엠,2,뉴에이스,5,35.98993999,128.95259
울산 중구,P982952,엠에스텔레콤성남점,울산 중구 학성로 81,7,에스엠,7,,0,35.55751469,129.3240313
부산 기장군,P989205,슈퍼맨일광,부산 기장군 일광읍 해빛4로 1,7,에스엠,7,,0,35.26780155,129.2218338
경북 구미시,P999817,효준통신,경북 구미시 박정희로 599,7,유모스트,7,,0,36.12201143,128.3402721
부산 연제구,P048688,(주)환영통신,부산 연제구 월드컵대로 3,6,빅뱅,6,,0,35.17511629,129.0860896
대구 달서구,P074458,온다야통신,대구 달서구 조암남로32길 13,6,뉴에이스,6,,0,35.81793729,128.5151654
경남 양산시,P080610,휴대폰성지 최싸폰 사송점,경남 양산시 동면 내송내안2길 41,6,에스엠,6,,0,35.31835158,129.0675349
부산 남구,P080802,대연모바일,부산 남구 못골로 50,6,도매직영,6,,0,35.1356935,129.0878491
경남 창원시,P095076,우주통신,경남 창원시 진해구 진해대로 762,6,에스엠,6,,0,35.15816462,128.6987576
경북 칠곡군,P105080,명품북삼,경북 칠곡군 북삼읍 금오대로 283,6,빅뱅,1,태성,5,36.07061927,128.3477978
부산 남구,P149755,대연1호점 JK,부산 남구 못골번영로 11,6,에스엠,3,뉴에이스,3,35.13616334,129.0889379
경북 구미시,P157257,선일정보통신,경북 구미시 선산읍 남문로4길 8,6,유모스트,6,,0,36.24095689,128.302342
경남 창녕군,P164179,휴대폰성지_폰픽,경남 창녕군 남지읍 남지중앙로 66,6,에스엠,5,골드스타,1,35.39101882,128.476676
대구 북구,P166613,도_하빈통신,대구 북구 침산로 93,6,유모스트,6,,0,35.88522557,128.5897899
울산 중구,P172411,울산-지오텔레콤,울산 중구 학성로 77,6,에스엠,3,수석_경상,3,35.55502451,129.3194439
대구 북구,P172625,대경대현,대구 북구 대현로 93-1,6,뉴에이스,6,,0,35.88269964,128.6094377
부산 금정구,P172933,남산와우,부산 금정구 팔송로 21,6,유모스트,6,,0,35.27203775,129.0900275
경남 창원시,P183982,제이비투,경남 창원시 마산회원구 내서읍 경남대로 915,6,태성,6,,0,35.23186255,128.5046699
대구 북구,P187568,옆커폰 신암 강남약국점,대구 북구 신암로 105,6,태성,1,골드스타,5,35.88027484,128.6108029
부산 수영구,P194434,세종,부산 수영구 광남로 47,6,도매직영,6,,0,35.14702685,129.1118985
경북 경주시,P197525,온&오프,경북 경주시 황성로 18,6,수인,3,뉴에이스,3,35.86484254,129.2140879
울산 중구,P218420,하늘통신,울산 중구 병영로 20,6,에스엠,5,수석_경상,1,35.57114469,129.3462786
부산 영도구,P218547,주식회사폰탑 영도점,부산 영도구 동삼로 56,6,유모스트,1,강산,5,35.07840832,129.0707917
울산 울주군,P233219,성지모바일,울산 울주군 범서읍 천상중앙길 110,6,에이스,6,,0,35.56244623,129.2244642
경남 창원시,P241605,폰짱,경남 창원시 진해구 벚꽃로 63,6,도매직영,6,,0,35.15152708,128.6629859
부산 동래구,P249126,동광전자,부산 동래구 충렬대로428번길 56,6,강산,4,도매직영,2,35.19416552,129.1038705
경북 김천시,P253150,승신텔레콤,경북 김천시 김천로 130-2,6,도매직영,6,,0,36.12205031,128.11559
부산 부산진구,P253391,더폰,부산 부산진구 새싹로 15,6,에스엠,6,,0,35.15921111,129.0577177
경북 구미시,P254825,하나정보통신,경북 구미시 역전로2길 4,6,수인,6,,0,36.13058342,128.3322684
경북 구미시,P256735,퍼스트통신_구미,경북 구미시 형곡서로 73,6,유모스트,6,,0,36.10871794,128.3344725
부산 해운대구,P256987,송정텔레콤,부산 해운대구 송정중앙로 15-1,6,에스엠,4,도매직영,2,35.18330892,129.20274
대구 서구,P258205,히야통신,대구 서구 큰장로 111,6,에스엠,6,,0,35.86851799,128.5778672
경남 양산시,P261815,행복통도사,경남 양산시 하북면 신평3길 8,6,빅뱅,6,,0,35.493121,129.083056
경북 경주시,P266701,에스엔아이통신,경북 경주시 감포읍 감포로6길 1,6,뉴에이스,6,,0,35.80401964,129.502843
부산 연제구,P266808,은성정보통신,부산 연제구 연수로 150,6,도매직영,6,,0,35.17439828,129.0871912
부산 수영구,P269033,부산-테마2,부산 수영구 민락로6번길 28,6,수석_경상,5,도매직영,1,35.15671149,129.1240615
경남 김해시,P269938,해피폰까페2차점,경남 김해시 가락로 260,6,뉴에이스,6,,0,35.24843673,128.8736813
대구 동구,P275121,팔평신천,대구 동구 동부로 19,6,뉴에이스,3,공감,3,35.87426781,128.6148252
부산 부산진구,P276136,우성텔레콤,부산 부산진구 새싹로 243,6,에스엠,6,,0,35.17773479,129.0479355
부산 동래구,P278367,우진통신,부산 동래구 충렬대로86번길 62,6,도매직영,6,,0,35.20396636,129.06988
경남 진주시,P279290,모바일일번가,경남 진주시 비봉로34번길 17,6,수인,6,,0,35.19419859,128.082549
부산 부산진구,P279762,레드텔,부산 부산진구 백양대로300번길 20,6,메타,6,,0,35.15504811,129.019243
경남 창원시,P280957,에이스창원,경남 창원시 진해구 충장로 361,6,도매직영,6,,0,35.15395819,128.6916718
부산 해운대구,P281272,센텀24시_폰아저씨,부산 해운대구 해운대로383번길 30,6,에스엠,5,도매직영,1,35.17034066,129.1394471
경남 양산시,P282383,패밀리서창,경남 양산시 삼호동,6,유모스트,6,,0,35.41406771,129.1785346
부산 강서구,P282810,HP텔레콤,부산 강서구 명지오션시티4로 61,6,유모스트,6,,0,35.08353425,128.9039423
경북 포항시,P284487,엠디텔레콤,경북 포항시 남구 양학천로 156,6,도매직영,6,,0,36.02703991,129.3621385
경남 창원시,P284745,대동애니콜,경남 창원시 성산구 상남로 118,6,에스엠,6,,0,35.22346544,128.6831244
대구 서구,P287596,시유통신,대구 서구 북비산로61길 9-1,6,수인,4,서부모바일,2,35.88049813,128.5670029
경남 거제시,P291707,ECO PHON(에코폰),경남 거제시 장평로 18,6,에스엠,6,,0,34.89131208,128.615267
경남 거제시,P291748,휴대폰쇼핑몰,경남 거제시 장평로 25,6,유모스트,6,,0,34.89101511,128.6145821
대구 달서구,P293405,이편한대곡,대구 달서구 비슬로 2710,6,에스엠,5,수인,1,35.80868879,128.5118778
부산 사하구,P294042,대박감천,부산 사하구 감천로 40-1,6,빅뱅,6,,0,35.09083056,128.9970965
대구 달서구,P294072,우주월성,대구 달서구 월성로 74,6,빅뱅,1,뉴에이스,5,35.83099574,128.5271597
대구 군위군,P295705,휴대폰할인나라 군위통신,대구 군위군 군위읍 중앙길 23,6,수인,1,뉴에이스,5,36.23068848,128.5676241
경남 함안군,P297309,혜자텔레콤,경남 함안군 가야읍 함마대로 1636-16,6,도매직영,6,,0,35.27937953,128.4090351
대구 달서구,P297386,세영통신,대구 달서구 도원로 42,6,수인,6,,0,35.80602291,128.5352303
경남 진주시,P297528,금산오렌지통신,경남 진주시 금산면 중천로 84,6,도매직영,6,,0,35.21740303,128.1460575
대구 서구,P297595,BK통신,대구 서구 문화로 166,6,수인,1,공감,5,35.875046,128.550729
경남 창원시,P297897,에이비,경남 창원시 진해구 충장로505번길 19,6,도매직영,6,,0,35.14459894,128.7030885
부산 중구,P298401,코나통신,부산 중구 중앙대로 118,6,도매직영,6,,0,35.10800506,129.0369533
대구 달서구,P300528,태전통신,대구 달서구 월성로 42,6,수인,6,,0,35.8316156,128.5307753
경북 경산시,P304855,VIP진량,경북 경산시 진량읍 봉황길 8,6,태성,6,,0,35.88399862,128.8189012
경북 예천군,P305257,예천중앙통신,경북 예천군 예천읍 효자로 47-1,6,뉴에이스,4,공감,2,36.655224,128.449368
경남 창원시,P306481,포유텔레콤 충무점,경남 창원시 진해구 충장로 117-1,6,도매직영,6,,0,35.15245656,128.6650098
대구 서구,P307263,착한휴대폰,대구 서구 달서로 187,6,유모스트,6,,0,35.87892621,128.5710005
대구 동구,P307820,장군각산,대구 동구 경안로 776,6,태성,5,공감,1,35.8713974,128.714
경북 경주시,P310854,천명정보통신,경북 경주시 동천로 78,6,뉴에이스,6,,0,35.85469757,129.2267085
부산 부산진구,P313866,찰`s 텔레콤,부산 부산진구 당감로 50,6,에스엠,5,수인,1,35.1659992,129.0391685
부산 해운대구,P314090,SM텔레콤,부산 해운대구 선수촌로 101,6,수석_경상,4,강산,2,35.20277232,129.1192414
부산 연제구,P314622,씨에스모바일,부산 연제구 과정로 114-1,6,에스엠,6,,0,35.18153112,129.107327
경남 진주시,P315493,굿럭통신,경남 진주시 금산면 금산로 80,6,서부모바일,6,,0,35.21452084,128.1452056
부산 기장군,P315637,슬기로운 폰가게,부산 기장군 정관읍 정관덕산길 26,6,도매직영,6,,0,35.3228424,129.1825941
울산 동구,P315973,현대G정보통신,울산 동구 전하로 33,6,에스엠,4,에이스,2,35.51249731,129.4270963
경남 양산시,P316869,우리모바일,경남 양산시 동면 양산대로 377,6,에스엠,6,,0,35.30658481,129.0251791
부산 사상구,P317609,글로벌통신,부산 사상구 사상로 434,6,도매직영,6,,0,35.18319602,128.9865584
부산 남구,P318414,162텔,부산 남구 동명로152번길 105,6,에스엠,6,,0,35.11464224,129.1125582
경북 상주시,P318632,큐통신,경북 상주시 함창읍 함창중앙로 154-1,6,도매직영,6,,0,36.56895529,128.1815668
경남 창원시,P318729,대장모바일,경남 창원시 의창구 지귀로 126,6,에스엠,6,,0,35.24506649,128.6581429
대구 북구,P319981,케이에스(KS)모바일,대구 북구 연암로 154,6,에스엠,6,,0,35.89815876,128.5959152
경남 창원시,P320196,서강컴퍼니본점,경남 창원시 성산구 동산로 124,6,에스엠,6,,0,35.21934207,128.6916137
울산 울주군,P321279,부원통신,울산 울주군 온산읍 덕신로 251,6,도매직영,6,,0,35.43376626,129.3088861
경남 진주시,P323325,폰멀티샵,경남 진주시 하대로 122-1,6,도매직영,6,,0,35.19319333,128.1250589
울산 울주군,P327307,정인시스템,울산 울주군 온양읍 남창강변로 72,6,메타,4,도매직영,2,35.41377204,129.2832098
경북 포항시,P330120,통신한마당,경북 포항시 남구 상대로 156,6,도매직영,6,,0,36.01287774,129.3633001
부산 기장군,P334117,케이샤모바일,부산 기장군 기장읍 차성로404번길 70,6,유모스트,6,,0,35.25033297,129.2143732
경북 청도군,P334734,박군통신,경북 청도군 청도읍 청화로 154,6,에스엠,6,,0,35.64369375,128.7426442
경남 창원시,P335946,경남TGV,경남 창원시 마산합포구 해안대로 7,6,에스엠,6,,0,35.18079009,128.5597524
경북 성주군,P339946,디와이엠통신,경북 성주군 성주읍 성주읍3길 2,6,유모스트,6,,0,35.91824207,128.2868915
부산 동래구,P340041,후니부산,부산 동래구 반송로339번길 8,6,도매직영,6,,0,35.20977951,129.1033943
부산 사하구,P340225,소세아통신,부산 사하구 다대로 263,6,빅뱅,3,태성,3,35.07882271,128.9777326
경북 포항시,P341241,21모바일,경북 포항시 남구 송림로 31,6,유모스트,6,,0,36.03263393,129.375484
울산 중구,P342588,티엠(TM)모바일,울산 중구 함월6길 63,6,유모스트,6,,0,35.57485114,129.3080229
대구 북구,P345524,모바일샵 동천,대구 북구 동암로 90,6,에스엠,6,,0,35.94413787,128.5603226
경북 포항시,P347247,정주통신,경북 포항시 북구 죽파로 40,6,유모스트,6,,0,36.02785458,129.3605382
경남 창원시,P349331,잇츠폰 통신,경남 창원시 성산구 신촌로 83,6,에스엠,6,,0,35.20226087,128.6285649
경남 사천시,P352051,(셀)휴대폰성지_가호통신사천점,경남 사천시 사천읍 사천읍성로 13,6,유모스트,4,수석_경상,2,35.08538089,128.085805
부산 서구,P356294,강앤강휴대폰,부산 서구 구덕로 338,6,강산,6,,0,35.11385242,129.0160128
부산 서구,P357821,예준파파의휴대폰,부산 서구 구덕로 220,6,도매직영,6,,0,35.10417135,129.0202877
대구 달서구,P358637,엔젤월배,대구 달서구 상원로 100,6,유모스트,6,,0,35.81784835,128.5324849
경북 영주시,P361655,한결통신영주,경북 영주시 대학로 291,6,뉴에이스,6,,0,36.82133862,128.6043878
경남 창원시,P362512,현동마산,경남 창원시 마산합포구 현동7길 22,6,태성,1,뉴에이스,5,35.14930289,128.5543055
부산 금정구,P363952,지디엠서동,부산 금정구 서동로146번길 5-11,6,수인,2,태성,4,35.2146312,129.1028497
대구 북구,P365315,이슬산격,대구 북구 산격로 36,6,유모스트,5,빅뱅,1,35.89357804,128.6053624
대구 수성구,P366435,멜로디모바일,대구 수성구 신매로 71,6,유모스트,6,,0,35.83599217,128.7064474
경북 의성군,P368753,서현통신,경북 의성군 안계면 안계시장길 57,6,태성,6,,0,36.38569675,128.4365031
대구 달서구,P369798,스마트폰면세점_대구,대구 달서구 월배로 495-1,6,유모스트,5,뉴에이스,1,35.83719084,128.5568816
대구 동구,P371294,뉴스타안심,대구 동구 안심로41길 37,6,유모스트,6,,0,35.86947558,128.7083129
경북 구미시,P371392,하랑형곡,경북 구미시 형곡동로 93,6,유모스트,1,수인,5,36.11064018,128.3356918
대구 중구,P372104,대일남산,대구 중구 중앙대로 291,6,에스엠,4,뉴에이스,2,35.85924395,128.5914866
경남 창원시,P373499,주식회사 광모바일 양덕점,경남 창원시 마산회원구 삼호로 185,6,에스엠,4,수인,2,35.22892534,128.5735348
부산 기장군,P376848,현텔레콤,부산 기장군 기장읍 차성로 339,6,도매직영,6,,0,35.248056,129.2134041
경북 경주시,P377065,폰에반하다_안강,경북 경주시 안강읍 안강중앙로 240-1,6,뉴에이스,6,,0,35.99164888,129.226227
부산 동래구,P377359,에이스네트웍스 온천점,부산 동래구 충렬대로108번길 63,6,에스엠,6,,0,35.20396983,129.0733152
대구 달성군,P377473,규논공,대구 달성군 논공읍 논공로 733,6,수인,6,,0,35.72950549,128.4476305
경남 창녕군,P378690,천지,경남 창녕군 창녕읍 우포2로 1223,6,도매직영,6,,0,35.54309371,128.4896385
부산 사상구,P379436,백구전포,부산 사상구 광장로 7,6,태성,6,,0,35.16433608,128.9777161
경남 진주시,P380793,해남,경남 진주시 문산읍 동부로 581,6,도매직영,6,,0,35.16710907,128.1636658
경남 창원시,P384157,몬스터진해,경남 창원시 진해구 동진로143번길 11-1,6,에스엠,1,태성,5,35.14472636,128.7044859
경북 김천시,P384166,감동통신,경북 김천시 황산로 107,6,유모스트,1,수인,5,36.11862537,128.1421797
부산 강서구,P384414,강남모바일,부산 강서구 명지오션시티11로 22,6,유모스트,3,에스엠,3,35.08399984,128.8967369
부산 사하구,P385284,엔터컴장림,부산 사하구 장림번영로 24,6,태성,6,,0,35.08081091,128.9678363
대구 달성군,P387371,번개폰,대구 달성군 화원읍 사문진로 448,6,마라톤,6,,0,35.80344965,128.4972453
경남 거제시,P390695,탑통신,경남 거제시 장평3로7길 21,6,에스엠,6,,0,34.8933428,128.6051748
경남 진주시,P400351,갤럭시,경남 진주시 진주대로 628,6,태성,1,도매직영,5,35.16265939,128.1066883
경남 창원시,P413941,금라인,경남 창원시 마산회원구 양덕동2길 20,6,에스엠,1,태성,5,35.22202718,128.5906829
경남 김해시,P441047,H.에스폰,경남 김해시 함박로101번길 10,6,에스엠,1,뉴에이스,5,35.23521362,128.8646582
울산 남구,P463652,창천항로 옥동점,울산 남구 문수로 406,6,유모스트,6,,0,35.53355035,129.2976547
울산 중구,P475650,하나로네트웍스_태화점,울산 중구 신기11길 8,6,에스엠,6,,0,35.55320642,129.3009159
경남 창원시,P478552,이씨통신,경남 창원시 진해구 냉천로 54,6,뉴에이스,1,공감,5,35.15151285,128.7034106
대구 북구,P488960,미산통신,대구 북구 칠곡중앙대로 337-1,6,유모스트,6,,0,35.92408174,128.5432539
경남 창원시,P492596,휴대폰성지 수정모바일,경남 창원시 마산회원구 북성로 135,6,유모스트,6,,0,35.21941172,128.570537
경남 진주시,P495500,바이셀폰 진주 금산점,경남 진주시 금산면 중천로 80,6,태성,6,,0,35.2176367,128.1457467
경북 포항시,P498374,옆커폰 포항 상도,경북 포항시 남구 상공로 29,6,유모스트,2,태성,4,36.01140207,129.355684
부산 사상구,P500786,폰명당모라,부산 사상구 백양대로 951,6,에스엠,6,,0,35.19124315,128.991795
경북 구미시,P506905,옆커폰구미원호,경북 구미시 고아읍 들성로 53,6,유모스트,6,,0,36.1539921,128.3283416
경남 통영시,P508691,한국통신,경남 통영시 통영해안로 390,6,도매직영,6,,0,34.84448458,128.429963
부산 동래구,P535678,지니모바일,부산 동래구 명안로25번길 31,6,에스엠,6,,0,35.19914747,129.1027685
경북 포항시,P537754,옆커폰포항대흥,경북 포항시 북구 불종로 38-1,6,태성,6,,0,36.0385066,129.3637358
부산 연제구,P561001,옆커폰부산시청,부산 연제구 중앙대로 1032,6,유모스트,4,태성,2,35.1806092,129.0776041
부산 부산진구,P564198,스마일모바일,부산 부산진구 백양대로 261,6,에스엠,6,,0,35.15547127,129.0227763
경북 경주시,P566441,경주 휴대폰성지,경북 경주시 외동읍 산업로 1750,6,유모스트,6,,0,35.67094891,129.3360296
경남 거제시,P637147,지인컴퍼니,경남 거제시 장평로8길 6,6,에스엠,1,태성,5,34.89156594,128.6116573
경남 함안군,P661635,센스파파,경남 함안군 칠원읍 원서로 14,6,도매직영,6,,0,35.30803746,128.5182133
부산 금정구,P685393,(셀)휴대폰성지_서동점,부산 금정구 서동로146번길 2,6,유모스트,6,,0,35.21496222,129.102412
부산 사하구,P691394,쏭쏭모바일,부산 사하구 옥천로 2,6,에스엠,6,,0,35.0878828,129.0052619
대구 수성구,P694389,대구휴대폰성지 옆커폰 시지점,대구 수성구 신매로19길 46,6,태성,5,골드스타,1,35.83948673,128.7072416
부산 사상구,P695133,리본 모바일,부산 사상구 가야대로 282,6,메타,6,,0,35.15024177,129.0035026
경남 창원시,P720605,휴대폰성지 옆커폰 창원상남점,경남 창원시 성산구 마디미서로 34,6,에스엠,5,태성,1,35.2223669,128.682149
경북 안동시,P742057,옆커폰안동옥동,경북 안동시 경북대로 408,6,태성,6,,0,36.56559411,128.7001184
경남 창원시,P743403,제이에이치(JH)모바일,경남 창원시 마산합포구 중앙남3길 10,6,수인,6,,0,35.19448693,128.5662282
경남 김해시,P745921,지니모바일,경남 김해시 삼계중앙로 23,6,유모스트,6,,0,35.2607824,128.8675217
경북 포항시,P778502,바른통신,경북 포항시 남구 해동로 71,6,에스엠,4,도매직영,2,36.02568847,129.3725275
경남 거창군,P782039,대명통신,경남 거창군 거창읍 거열로 137,6,서부모바일,6,,0,35.68930378,127.9087446
경북 구미시,P799985,선산정보통신,경북 구미시 선산읍 남문로3길 3,6,유모스트,6,,0,36.24079838,128.3013739
울산 남구,P805562,틈사이휴대폰_신정점,울산 남구 거마로 115,6,유모스트,6,,0,35.54024372,129.303208
부산 부산진구,P811298,응답하라휴대폰,부산 부산진구 백양산로53번길 79,6,수인,6,,0,35.17135383,129.0280184
대구 서구,P816314,도담통신,대구 서구 북비산로 319-1,6,유모스트,6,,0,35.87970502,128.5682947
부산 금정구,P821039,010모바일,부산 금정구 오시게로 42,6,수석_경상,4,도매직영,2,35.2211074,129.087411
경북 영주시,P823697,풍기SK텔레콤,경북 영주시 풍기읍 기주로 85,6,태성,6,,0,36.86972917,128.5262904
대구 남구,P828211,옆커폰봉덕,대구 남구 대덕로 161,6,태성,2,골드스타,4,35.84110004,128.6008241
부산 금정구,P832693,휴대폰성지 옆커폰 부산두실점,부산 금정구 중앙대로 1947,6,유모스트,6,,0,35.25821819,129.0910958
경남 창원시,P856121,폰앤샵,경남 창원시 마산합포구 현동1길 8,6,유모스트,5,강산,1,35.14863151,128.5583564
경남 진주시,P866763,진주굿텔레콤,경남 진주시 망경로297번길 3,6,서부모바일,6,,0,35.18578178,128.0855006
대구 달서구,P871456,옆커폰장기,대구 달서구 장기로 247,6,태성,6,,0,35.84339761,128.5332466
경북 울진군,P872569,전국 휴대폰 특판매장,경북 울진군 울진읍 울진중앙로 140,6,에스엠,6,,0,36.99404914,129.4013242
경남 창원시,P875448,트러스트 통신,경남 창원시 성산구 안민안길11번길 14,6,뉴에이스,6,,0,35.18698062,128.6898823
대구 동구,P889539,옆커폰동대구역,대구 동구 동대구로 577,6,태성,6,,0,35.8808525,128.6235554
울산 중구,P890176,옆커폰태화,울산 중구 화진2길 2,6,태성,6,,0,35.55643678,129.3061741
대구 북구,P893817,도매폰,대구 북구 대현남로6길 20,6,에스엠,3,수인,3,35.88042801,128.6085396
경남 밀양시,P901563,폰카페(MJ통신),경남 밀양시 중앙로 364,6,유모스트,6,,0,35.49483482,128.7526793
대구 수성구,P911947,휴대폰성지 옆커폰 수성점,대구 수성구 달구벌대로 2544,6,에스엠,1,태성,5,35.85857987,128.6408895
경남 창원시,P913276,365폰마트,경남 창원시 마산회원구 3·15대로 688,6,유모스트,6,,0,35.23398554,128.5795162
부산 사하구,P916594,(엘샤다이) 준모바일,부산 사하구 다대로144번길 79,6,에스엠,6,,0,35.09119163,128.9756302
부산 기장군,P955474,TOP통신,부산 기장군 기장읍 차성로288번길 50,6,도매직영,6,,0,35.24289315,129.2163408
부산 해운대구,P955806,통신마을(위),부산 해운대구 반송로924번길 7-1,6,유모스트,6,,0,35.23240469,129.1550999
대구 달성군,P962365,황제화원,대구 달성군 화원읍 비슬로 2602,6,태성,6,,0,35.80441683,128.501251
경남 창원시,P967919,휴대폰성지 슈퍼맨텔레콤 창원마산점,경남 창원시 마산합포구 월영남로 21,6,에스엠,6,,0,35.17691572,128.5586545
경북 경주시,P973378,더리치 알뜰통신전문,경북 경주시 충효1길 23,6,에스엠,6,,0,35.84162263,129.1904316
부산 남구,P975098,휴대폰 맛집,부산 남구 유엔평화로 150,6,에스엠,6,,0,35.12304542,129.0972217
부산 동래구,P999250,에스더블유컴퍼니 3호점,부산 동래구 명륜로112번길 29,6,에스엠,5,도매직영,1,35.20354457,129.0845535
경북 구미시,P025181,원통신오태,경북 구미시 금오대로2길 66,5,태성,5,,0,36.06833558,128.3521342
부산 동구,P044137,제일정보통신,부산 동구 초량상로 126,5,도매직영,5,,0,35.12253123,129.0403705
대구 수성구,P076227,휴대폰파는총각_신매광장점,대구 수성구 달구벌대로 3204,5,뉴에이스,5,,0,35.83994183,128.7069165
경남 사천시,P105875,사천중앙모바일,경남 사천시 사천읍 평화1길 32,5,강산,3,수인,2,35.0825754,128.0883141
경남 김해시,P121881,폰택 주식회사 김해어방점,경남 김해시 인제로 186,5,강산,2,수인,3,35.24517818,128.9041664
대구 동구,P134121,주식회사 고고폰,대구 동구 효목로 5,5,유모스트,5,,0,35.87384777,128.638981
경남 김해시,P143051,휴대폰백화점_진영점,경남 김해시 진영읍 장등로19번길 41,5,에스엠,5,,0,35.30831845,128.7302749
경남 창원시,P159527,로켓폰신항점,경남 창원시 진해구 신항동로 121,5,유모스트,5,,0,35.08839304,128.8149543
부산 연제구,P160228,휴대폰최고싼집,부산 연제구 중앙천로2번길 3,5,메타,1,태성,4,35.17519288,129.0844892
부산 부산진구,P171974,이김텔레콤,부산 부산진구 동천로 51,5,메타,5,,0,35.15326646,129.062202
부산 동래구,P179809,휴대폰 구조대,부산 동래구 충렬대로 173,5,강산,5,,0,35.20413208,129.0791544
울산 북구,P188048,틈사이휴대폰_천곡점,울산 북구 천곡길 191,5,유모스트,5,,0,35.63858064,129.3247457
울산 중구,P191862,휴대폰 성지킹 울산점,울산 중구 젊음의2거리 33,5,빅뱅,5,,0,35.55313249,129.320552
부산 동래구,P213553,공짜텔레콤,부산 동래구 사직북로 49,5,도매직영,5,,0,35.19961246,129.0588667
대구 달서구,P213818,휴대폰파는총각 상인점,대구 달서구 월서로 28,5,가본,5,,0,35.8142592,128.5450287
울산 동구,P231560,휴대폰가격이알고싶다_울산점,울산 동구 진성14길 63,5,에스엠,2,유안,3,35.50813219,129.425508
경남 창원시,P241510,마산하나로이동통신,경남 창원시 마산합포구 월영동1길 6,5,도매직영,5,,0,35.18018562,128.558927
울산 중구,P241681,메가폰 복산점,울산 중구 도화골길 23,5,에스엠,3,에이스,2,35.5666999,129.331391
경남 진주시,P243649,(셀)휴대폰성지_폰하우스,경남 진주시 동진로 209-2,5,유모스트,5,,0,35.18002632,128.1140864
경북 구미시,P244843,코리아통신,경북 구미시 봉곡남로 77,5,태성,5,,0,36.14900231,128.3110014
부산 부산진구,P247385,세운텔레콤,부산 부산진구 가야대로 725,5,빅뱅,5,,0,35.15799243,129.0509413
부산 사상구,P251596,태영텔레콤,부산 사상구 모라로 77-2,5,도매직영,5,,0,35.18762653,128.9889419
경남 거창군,P255387,지노텔레콤,경남 거창군 거창읍 아림로 18,5,유모스트,5,,0,35.68489547,127.9112911
경남 창원시,P255414,축복텔레콤,경남 창원시 의창구 지귀로 8,5,에스엠,5,,0,35.24422202,128.6490845
대구 달성군,P257042,뉴스타화원,대구 달성군 화원읍 명천로 210,5,태성,4,뉴에이스,1,35.79984653,128.495529
울산 북구,P257044,레인보우,울산 북구 염포로 655,5,빅뱅,5,,0,35.533791,129.3905153
대구 중구,P258007,아지야서문,대구 중구 큰장로 118,5,뉴에이스,5,,0,35.86881013,128.578602
부산 동래구,P258363,형제모바일,부산 동래구 명륜로 185-1,5,유모스트,5,,0,35.21033454,129.082393
대구 달성군,P261790,옆커폰 다사점,대구 달성군 다사읍 죽곡1길 9,5,태성,5,,0,35.85735508,128.463896
경남 창원시,P261824,우주로통신,경남 창원시 진해구 중원동로 61-1,5,도매직영,5,,0,35.15014269,128.6613441
경남 김해시,P263693,제이케이통신,경남 김해시 율하6로 61,5,에스엠,5,,0,35.17140975,128.8233039
부산 동래구,P272486,반도모바일,부산 동래구 아시아드대로228번길 8,5,공감,5,,0,35.20387224,129.0675413
경북 김천시,P273314,정통신,경북 김천시 김천로 132-2,5,도매직영,5,,0,36.12190127,128.1157813
경북 구미시,P273709,휴대폰가게,경북 구미시 흥안로1길 4,5,태성,5,,0,36.14666735,128.4173415
부산 금정구,P276314,좋은폰,부산 금정구 서동로176번길 18,5,유모스트,5,,0,35.21383703,129.1051245
대구 북구,P276509,연우모바일,대구 북구 태전로 37,5,유모스트,5,,0,35.92364466,128.5441737
경북 김천시,P279377,별통신,경북 김천시 자산로 42,5,도매직영,5,,0,36.11973304,128.1270856
대구 서구,P282254,폰프린스2호점,대구 서구 달구벌대로 지하 1760,5,유모스트,5,,0,35.85808068,128.5571196
부산 사상구,P284055,인재통신,부산 사상구 백양대로 880,5,도매직영,5,,0,35.18311297,128.9912848
부산 금정구,P286959,천일정보통신,부산 금정구 금사로 80,5,도매직영,5,,0,35.21985525,129.111574
부산 해운대구,P287484,드림통신,부산 해운대구 재반로 81-10,5,도매직영,5,,0,35.18606902,129.1249643
경북 김천시,P288020,정통신(율곡동),경북 김천시 혁신4로 54,5,도매직영,5,,0,36.12065253,128.1874943
경남 창원시,P292439,용마정보통신,경남 창원시 마산회원구 양덕동2길 1,5,도매직영,5,,0,35.22163639,128.5899088
경남 창녕군,P292703,YG창녕,경남 창녕군 창녕읍 화왕산1로 12,5,뉴에이스,5,,0,35.53717566,128.4966556
대구 달서구,P293184,대모상인,대구 달서구 상원로 20,5,태성,5,,0,35.81174195,128.536534
대구 서구,P293235,단디샵,대구 서구 달구벌대로 1691,5,마라톤,5,,0,35.85571877,128.5507105
부산 남구,P293242,부산정보 연산점,부산 남구 동명로152번길 93,5,에스엠,4,도매직영,1,35.114912,129.1127729
경남 창원시,P293374,웅모바일,경남 창원시 마산회원구 양덕로 155,5,빅뱅,5,,0,35.23208996,128.582883
